Gene,TBI Acute vs AControl Log2 fold change,TBI Subacute vs SControl Log2 fold change,TBI Chronic vs CControl Log2 fold change,TBI  Acute Avg,TBI  Subacute Avg,TBI Chronic Avg,Acute pval,Subacute pval,Chronic pval
Gm15186,0.264,0.203,0.328,0.6,0.5,0.5,0.7382171415237551,0.7769591496684789,0.3994412239299368
Gm4342,-0.536,2.662,-0.49,0.1,0.2,0.3,0.5581101274138212,0.2234265316037083,0.5284760805447714
Rps18-ps1,0.411,-0.161,-0.228,0.3,0.2,0.2,0.7894473803217542,0.9999999999999998,0.7345458511273341
Gm13042,0.713,-1.328,0.466,0.1,0.0,0.1,0.35241319520191255,0.27222840122441616,0.7887799817897359
Gm16465,1.628,0.833,0.541,0.4,0.1,0.1,0.538070501676791,0.272228401224416,0.8702764936696337
Gm11745,-0.664,-0.266,0.128,0.5,0.4,0.6,0.07759246345848879,0.6676450587974421,0.7887799817897361
Gm13252,1.001,0.561,-0.317,0.4,0.2,0.2,0.6501408255585135,0.8702764936696339,0.8588205736427661
Gm13588,,,,0.0,0.0,0.0,,,
Hmgb1-ps1,0.805,-3.585,1.893,0.1,0.0,0.1,0.7209712020732304,0.0,0.21910203741704776
Rpl3-ps2,-0.137,0.186,-0.196,1.1,1.1,0.8,0.4178803563074472,0.6776516117591662,0.4689382083371483
Gm11814,0.277,0.244,0.625,0.6,0.4,0.3,0.7466156365497776,0.8981682671940692,0.49502534605971116
Gm14541,0.216,-0.924,-0.643,0.2,0.1,0.2,0.7894473803217545,0.14822014621212778,0.4397101096353205
Gm11743,-1.321,1.624,-1.86,0.1,0.3,0.1,0.15176111049909793,0.04856685655980108,0.1963325408768944
Gm15801,-0.307,1.253,0.474,0.5,0.3,0.5,0.4781038958340206,0.23944259863600284,0.46949984751826135
Gm13370,0.349,-0.767,0.967,0.1,0.1,0.1,0.20311066372005457,0.21910203741704776,0.5908012080539887
Gm14557,,,,0.0,0.0,0.0,,,
Gm12017,0.646,,,0.1,0.0,0.0,0.8456711339658728,,
U2,,,,0.0,0.1,0.0,,0.21910203741704776,0.49502534605971116
U6,0.16,-0.975,-0.035,0.4,0.2,0.5,0.6993154669912416,0.15403090300093605,0.7887799817897357
U6,-0.546,0.979,0.474,0.3,0.4,0.6,0.21234171404548333,0.4849285208134513,0.07483988060177778
U6,-2.349,0.629,1.838,0.0,0.0,0.1,0.285590940645201,0.49502534605971116,0.21910203741704776
n-R5s191,0.128,0.374,0.508,0.4,0.2,0.4,0.8139864898661084,0.7458032603562914,0.7094069370279694
Gm15507,,1.511,,0.0,0.0,0.0,0.4365880610203816,0.21910203741704776,
C79798,0.027,-0.227,0.029,1.6,0.6,1.2,0.555281515403073,0.6577951001753811,0.8702764936696341
7530420F21Rik,0.856,2.313,-0.373,0.2,0.5,0.3,0.6225756634545612,0.09587448227183097,0.23944259863600284
4933417D19Rik,0.04,0.066,1.263,0.1,0.2,0.2,0.7537124127125995,0.7887799817897362,0.21910203741704792
Gm12977,-1.003,1.598,0.212,0.1,0.0,0.1,0.49601565973877937,0.495025346059711,0.5908012080539887
Gm4221,1.129,-1.391,0.443,0.1,0.1,0.1,0.285590940645201,0.14822014621212778,0.7887799817897359
A530072M11Rik,-0.83,0.314,-0.374,0.7,1.1,0.9,0.058936697744748794,0.5554530747120555,0.18492165892742132
Gm10785,-0.325,0.458,0.759,0.2,0.3,0.3,0.4681568408321876,0.734545851127334,0.34564583902896867
6430562O15Rik,1.965,1.707,0.167,3.4,1.9,0.5,0.1945153260886865,0.08835766762950725,0.8981682671940694
Gm15406,,,,0.0,0.0,0.0,0.4365880610203816,,
BC046401,-0.853,-0.354,-2.181,0.2,0.2,0.0,0.09321632060943755,0.8588205736427661,0.27222840122441616
Gm15812,-1.293,-0.448,0.501,0.3,0.3,0.6,0.06235241600215038,0.5540449004637752,0.517631537402974
Gm12472,-0.389,1.409,,0.1,0.1,0.2,0.20624551505128855,0.23944259863600284,0.14822014621212784
1810059H22Rik,-0.385,0.376,-0.4,0.5,0.6,0.4,0.15395981635411046,0.7129439240251705,0.788779981789736
Gm16208,0.59,,-1.436,0.2,0.0,0.1,0.6038968976897329,0.49502534605971116,0.4533408551224559
Gm11738,-1.244,-0.93,-0.815,0.1,0.1,0.2,0.032719935550933665,0.495025346059711,0.3994412239299367
9530048J24Rik,-0.495,0.94,0.567,0.3,0.7,0.6,0.15176111049909782,0.21910203741704776,0.33137967996510614
Gm14950,,,-0.539,0.0,0.0,0.0,,,0.7887799817897357
5033403F01Rik,-0.002,-0.494,-0.083,0.3,0.2,0.2,0.6319893941841643,0.13284184055977563,0.9305735584110656
Gm14573,,,,0.0,0.0,0.0,,,
9630028H03Rik,-0.683,0.44,0.656,0.6,0.6,0.9,0.06610179832205486,0.5884565458058185,0.08004817515644876
Gm14817,-0.553,,-0.498,0.1,0.1,0.3,0.3979173252739927,0.21910203741704776,0.6964281801051349
Gm16153,0.142,0.105,-0.296,2.0,1.1,1.4,0.6546072594915548,0.8632859290285471,0.5320609828371647
Gm4279,-0.154,2.437,-1.003,0.6,1.5,0.8,0.4502358551750343,0.12083489934319522,0.3589883992468811
Gm11669,-1.146,1.259,-1.175,0.3,0.6,0.3,0.06207807725016203,0.2826830381178101,0.23944259863600284
A930038B10Rik,0.549,2.151,-0.011,0.8,0.6,0.4,0.8044647082652929,0.04011205446339325,0.9999999999999998
Gm12167,,,,0.0,0.0,0.0,,,
Gm12905,-0.988,-0.907,-0.744,0.2,0.1,0.1,0.1567565472552112,4.48393806665394e-48,0.21910203741704776
Gm16684,0.069,2.769,2.643,0.2,0.1,0.1,0.8650858711465472,0.272228401224416,0.272228401224416
9530046B11Rik,-0.264,0.9,0.416,0.4,0.4,0.5,0.26144349246567966,0.30806800925035693,0.6376180914006018
Drr1,-2.168,0.865,0.046,0.0,0.0,0.0,0.2855909406452012,,0.7887799817897357
Gm15829,-2.137,-0.337,0.09,0.1,0.2,0.2,0.007077597925498277,0.7887799817897355,0.7243774861131502
5730422E09Rik,-1.357,-2.73,0.828,0.0,0.0,0.1,0.05218140045705787,0.27222840122441616,0.8702764936696337
Gm2415,-0.722,-0.256,0.188,0.1,0.1,0.1,0.20311066372005457,0.7887799817897359,0.7887799817897357
Gm11211,-0.908,2.145,-1.369,0.1,0.1,0.1,0.2031106637200544,0.5367166448164783,0.053362722716941875
A230087F16Rik,0.026,1.05,0.096,0.4,0.5,0.8,0.6225756634545612,0.015587358121496144,0.8655406607373066
2500002B13Rik,-0.674,0.108,-0.342,1.8,1.5,1.6,0.035227921469783804,0.8070327548553019,0.3018642394445506
Gm16938,0.06,0.424,-0.428,0.2,0.3,0.3,0.6729444167196179,0.6676450587974424,0.6470151800189028
1700003F17Rik,-0.451,0.146,1.173,0.2,0.1,0.2,0.24276800099198056,0.35338746628869805,0.3018642394445506
Gm12932,0.061,-0.083,0.062,0.4,0.4,0.4,0.7385365726975239,0.8981682671940692,0.9234062909990736
9630013K17Rik,0.08,3.063,0.163,0.2,0.1,0.1,0.6225756634545612,0.053362722716941896,0.495025346059711
9330198N18Rik,0.756,-0.911,-1.671,0.3,0.1,0.1,0.7537124127125994,0.495025346059711,0.14822014621212778
Gm14123,-0.992,0.354,0.362,0.8,0.8,1.6,0.13078453518277633,0.3456458390289687,0.4397101096353207
Gm13898,-0.13,-0.88,-0.16,0.7,0.3,0.3,0.6180308379548451,0.05766888562243731,0.8222951725440859
Gm8865,2.328,,-3.269,0.0,0.0,0.0,0.4365880610203816,,0.27222840122441616
1700030C12Rik,-0.565,2.645,0.364,0.1,0.3,0.1,0.28559094064520085,0.006760135494957538,0.495025346059711
Gm16899,0.732,0.72,0.357,0.1,0.0,0.0,0.8456711339658725,0.49502534605971116,0.7887799817897357
2810403D21Rik,-0.712,0.085,0.374,1.8,2.1,2.3,0.16413255131315552,0.6888967461646928,0.48194876634442085
Gm11666,-0.273,1.259,0.939,0.2,0.1,0.3,0.46815684083218734,0.21910203741704776,0.33959903791278995
Gm13404,,,,0.0,0.0,0.0,,,
Gm15956,1.389,-1.29,1.17,0.2,0.1,0.3,0.35993865468538544,0.47256248698222003,0.408461218285407
6430590A07Rik,-0.289,1.819,0.839,0.8,0.3,0.6,0.2123417140454831,0.14822014621212784,0.408600562702429
A230056P14Rik,-0.23,0.631,-0.317,0.7,1.0,0.9,0.2531699951003226,0.13872995112566275,0.331379679965106
Gm14820,0.039,-0.533,0.552,0.2,0.3,0.3,0.891981477990563,0.053362722716941854,0.5176315374029737
Gm15813,0.434,0.493,-0.331,0.6,0.6,0.8,0.9736568392428493,0.6418861019789845,0.43740133137126314
BC037032,-1.087,0.346,-0.06,0.3,0.5,0.6,0.12796276430455938,0.6079467173571633,0.7887799817897359
1700094C10Rik,-1.849,1.355,1.388,0.1,0.2,0.5,0.029333155101725957,0.23944259863600284,0.17363208281610734
Gm12925,0.234,0.687,0.358,1.2,1.0,1.5,0.7870954746143168,0.1229947815964335,0.6156857087960904
Gm16195,,,,0.0,0.0,0.0,,,
Gm13710,-0.207,1.513,0.163,0.2,0.2,0.3,0.27217910316618377,0.053362722716941924,0.5993186840056495
Gm14167,0.018,0.119,-0.165,2.3,2.0,1.5,0.5871232254600175,0.786001657682407,0.5367166448164781
Gm16835,-1.12,-0.485,-1.012,0.0,0.0,0.0,0.8456711339658728,0.7887799817897357,0.21910203741704776
Gm15938,0.448,,1.818,0.0,0.1,0.1,0.203110663720055,0.21910203741704776,0.21910203741704776
Gm15764,-0.235,-0.675,-0.166,0.6,0.4,1.0,0.30297337560530674,0.1328418405597757,0.8284501548958921
Gm14798,0.408,0.278,1.229,0.5,0.3,0.3,0.8670310908282262,0.9234062909990736,0.404342006108066
Gm13493,-0.161,0.172,0.175,0.2,0.2,0.2,0.203110663720055,0.495025346059711,0.7887799817897362
U6,0.811,1.858,1.33,0.1,0.1,0.2,0.5761317257177403,0.272228401224416,3.5871504533231724e-47
U6,-0.777,0.808,-0.046,0.1,0.1,0.1,0.5581101274138212,0.495025346059711,1.0
7SK,-1.551,0.528,-0.064,0.6,0.8,1.6,0.005680297012346841,0.6185090086335304,0.23944259863600312
SNORA74,-0.058,2.986,0.749,0.3,0.1,0.2,0.49663992117650724,4.48393806665394e-48,0.5284760805447715
Mir1960,-0.336,0.204,0.126,0.2,0.1,0.3,0.4681568408321876,0.7887799817897355,0.8222951725440861
U6,0.645,-1.59,-1.595,0.1,0.0,0.0,0.35241319520191255,0.13284184055977563,0.21910203741704776
SNORA25,1.945,,-1.766,0.1,0.0,0.0,0.5384659719172197,,0.7887799817897357
SNORA40,0.332,2.959,-0.662,0.2,0.2,0.1,0.9205872694081371,0.1010230049498443,0.21910203741704776
U1,,,,0.0,0.0,0.0,,,
5S_rRNA,-0.578,,,0.0,0.0,0.1,0.8456711339658728,,0.21910203741704776
AC152987.1,-1.102,0.892,-0.773,0.1,0.1,0.1,0.11738679514629331,0.49502534605971116,0.27222840122441616
U6,0.511,1.75,-0.588,0.7,0.5,0.6,0.8670310908282259,0.0033957770638589715,0.23944259863600284
AL772376.1,-2.274,2.656,0.57,0.1,0.2,0.4,0.0019660731825616737,0.38517822691192244,0.14822014621212778
U6,,,,0.0,0.0,0.0,0.4365880610203816,,0.495025346059711
snoU13,-0.078,-0.531,0.218,0.5,0.5,1.1,0.48867056029781986,0.5503617572827721,0.6539022556751571
SCARNA17,-0.751,0.168,-0.679,0.1,0.2,0.2,0.203110663720055,0.4950253460597114,0.7243774861131498
U6,-0.1,0.418,-1.352,0.3,0.2,0.2,0.18826552186830817,0.7887799817897359,0.006687412378920117
Gm15796,0.965,1.087,0.967,0.3,0.4,0.5,0.5384659719172197,0.14822014621212778,0.1841672211965399
Gm14057,0.047,-0.826,0.977,0.7,0.3,0.7,0.4449963787616141,0.3395990379127899,0.3629583487673019
Gp49a,1.142,2.661,1.541,2.0,1.4,1.5,0.5402539314862835,0.27368081509490644,0.11522590715416788
Gm15946,-0.08,0.111,0.229,0.7,0.7,0.7,0.4465448104094522,0.8193384698632786,0.49502534605971055
Gm16146,0.845,0.963,-0.262,0.4,0.5,0.3,0.6146055989189665,0.05766888562243725,0.3018642394445503
A530032D15Rik,1.126,,0.178,0.0,0.0,0.1,,,0.495025346059711
Gm15872,0.601,2.027,-1.113,0.2,0.1,0.0,0.7328283474517805,0.053362722716941896,0.27222840122441616
Gm17555,,,,0.0,0.0,0.0,,,
Gm17621,,,,0.0,0.0,0.0,,,
Gm17609,-0.288,,0.873,0.1,0.0,0.0,0.43658806102038167,0.49502534605971116,0.495025346059711
9430037G07Rik,-0.219,0.172,0.327,0.5,0.7,0.7,0.36321746764912255,0.8222951725440854,0.3456458390289689
Gm4613,-0.064,-0.803,-1.029,0.0,0.0,0.0,0.4365880610203816,0.7887799817897357,0.0
Gm17417,-0.251,0.921,0.03,0.7,0.7,0.5,0.2794363896411495,0.08004817515644876,0.9999999999999998
Gm17553,0.976,-1.886,-0.36,0.1,0.0,0.1,0.6703675753274296,0.13284184055977563,0.495025346059711
Gm6576,0.275,-1.402,-2.724,0.1,0.0,0.0,0.7209712020732304,0.495025346059711,0.27222840122441616
A430057M04Rik,-0.179,0.899,-0.53,1.0,1.4,1.2,0.4081409943089842,0.26336934437592063,0.14490991940093917
Gm17260,-0.535,1.85,0.211,0.3,0.3,0.3,0.09437531949977772,0.14822014621212784,0.272228401224416
Gm17629,-0.184,0.909,-0.236,1.3,0.5,0.5,0.49405197683169844,0.6300838211186086,0.272228401224416
Gm17446,,,-1.766,0.0,0.0,0.0,,,0.27222840122441616
Zfp493,-0.478,-0.632,0.478,1.0,1.1,1.1,0.16737012407974272,0.11051262185779386,0.3004676582950579
Gm3667,-0.602,,,0.0,0.0,0.0,0.2855909406452012,,0.495025346059711
Gm6872,0.68,0.257,-1.316,0.1,0.0,0.0,0.7209712020732304,0.7887799817897357,0.7887799817897357
Gm5269,-0.589,0.944,0.419,0.5,0.3,0.6,0.1536257527360792,0.34564583902896867,0.5367166448164783
Gm9222,-0.657,-1.451,-0.615,0.1,0.1,0.1,0.07383310558583016,0.07483988060177783,0.72437748611315
Gm17305,-0.624,0.76,0.117,0.0,0.1,0.1,0.35241319520191294,0.7887799817897359,0.7887799817897359
Gm17108,1.08,-0.565,-0.583,0.6,0.3,0.5,0.5619251094136879,0.6924712093359602,0.3468733161665416
Gm17020,-1.4,2.317,-0.115,0.0,0.1,0.1,0.05218140045705787,0.272228401224416,0.9999999999999999
Gm17133,0.657,2.54,0.133,0.4,0.4,0.4,0.8090084953266747,0.24289835827839143,0.495025346059711
Gm17253,-0.239,0.327,0.069,0.1,0.1,0.2,0.9001384353975479,0.8222951725440859,0.9999999999999999
Gm17393,-0.87,0.778,-0.122,0.6,0.7,0.8,0.11687830551956996,0.18492165892742143,0.7129439240251703
Gm9182,0.265,0.244,0.379,0.7,0.7,0.6,0.7823914634176148,0.6964281801051354,0.4127704262065395
Gm17322,-0.271,-0.456,-0.583,1.2,1.1,1.2,0.236529989628198,0.3151641631626171,0.5184317395659268
Gm17104,1.017,,,0.0,0.0,0.0,,,
Gm17289,-0.315,0.73,-1.024,0.2,0.1,0.1,0.19097230337749005,0.23944259863600284,0.21910203741704776
BC051077,-2.689,0.202,1.288,0.0,0.0,0.1,0.2855909406452012,,0.734545851127334
Gm6297,-0.882,0.036,0.263,1.7,1.1,2.4,0.13285451395128342,0.9162874699425689,0.649633165098445
Dynlt1b,-0.022,1.209,0.186,0.5,0.6,0.3,0.8334217011111422,0.3226191583646588,0.8702764936696337
Gm9364,0.927,0.294,-0.421,0.3,0.3,0.1,0.6729444167196179,0.8981682671940694,0.495025346059711
Gm9307,0.456,-1.058,0.599,0.1,0.0,0.1,0.9999999999999998,0.21910203741704776,0.272228401224416
Gm17527,-1.527,0.549,1.574,0.0,0.1,0.2,0.35241319520191294,0.35338746628869805,0.2722284012244162
Gm17366,1.707,,-1.164,0.0,0.0,0.0,,,0.27222840122441616
Gm17438,-0.366,0.223,-0.257,0.8,0.4,0.6,0.23915149076398323,0.8129534835238552,0.4009664850428312
Gm17579,-0.371,0.609,0.204,0.1,0.1,0.1,0.6225756634545612,0.272228401224416,0.7887799817897362
Gm20403,0.353,-0.082,1.951,0.1,0.2,0.1,0.7506327175232672,0.7243774861131498,0.030466291662170977
Gm7030,,,-1.593,0.0,0.0,0.0,,,0.27222840122441616
Gm9577,,,,0.0,0.0,0.0,,,
Gm8752,-1.047,-0.76,-0.244,0.0,0.0,0.0,0.285590940645201,0.7887799817897357,0.7887799817897357
Gm20545,0.029,,0.029,0.0,0.0,0.0,0.7209712020732304,0.27222840122441616,0.7887799817897357
Gm20475,-0.737,0.431,1.271,0.1,0.1,0.1,0.203110663720055,0.9999999999999999,0.5367166448164783
AL645623.1,,,,0.0,0.0,0.0,,,
Mir5111,,-0.37,1.39,0.0,0.0,0.1,0.1305729770769558,0.7887799817897357,0.23944259863600284
AL807764.1,,,,0.0,0.0,0.0,,,
Mir3074-1,-0.825,1.482,0.061,0.1,0.1,0.2,0.07383310558583016,0.5908012080539887,0.7887799817897362
AL807778.1,,,,0.0,0.0,0.0,,,
AC165361.1,-0.036,0.908,0.149,0.0,0.0,0.2,0.8456711339658728,0.49502534605971116,0.7887799817897355
AC124394.1,,,,0.0,0.0,0.0,,,
CT025673.1,0.119,-2.376,-0.081,0.1,0.0,0.1,0.5761317257177403,0.4533408551224559,0.9134339150167856
CT010508.1,-2.697,-0.379,0.444,0.0,0.1,0.1,0.06235241600215034,0.495025346059711,0.7887799817897359
CAAA01010581.1.5350.1,,,,0.0,0.0,0.0,,,
AC093346.1,0.288,0.759,0.37,0.1,0.1,0.2,0.8456711339658728,0.5908012080539887,0.7887799817897355
Mir16-1,-0.308,-1.18,0.405,0.2,0.1,0.2,0.13454092001420442,0.6850376424742928,0.7345458511273341
AC153918.1,1.221,0.118,1.038,0.1,0.2,0.3,0.9001384353975479,0.9234062909990737,0.07483988060177786
AC163694.1,-0.764,-0.53,-0.023,0.1,0.2,0.3,0.28559094064520085,0.053362722716941896,1.0
CT010471.1,,,,0.0,0.0,0.0,,,
AC166252.2,-0.154,,,0.0,0.0,0.0,,,
RP23-466I14.1,0.976,-1.369,,0.0,0.1,0.1,0.4365880610203816,0.23944259863600265,0.21910203741704776
RP23-354F11.3,-0.784,0.472,0.313,0.3,0.4,0.7,0.13057297707695592,0.1328418405597757,0.5793512134954879
RP24-399B3.1,-0.913,1.916,-0.543,0.1,0.1,0.1,0.13454092001420442,0.053362722716941896,0.590801208053989
RP23-85E24.1,-0.597,-0.611,1.129,0.6,0.5,0.7,0.16393813266429474,0.5176315374029739,0.24696650408362442
RP23-333M1.4,0.134,-0.314,-0.603,0.2,0.1,0.1,0.8321861976917554,0.4397101096353205,0.8981682671940693
AC140469.1,1.177,0.202,-0.687,0.0,0.0,0.0,,,0.7887799817897357
Pbsn,,,,0.0,0.0,0.0,,,
H19,4.656,6.653,,0.8,1.7,0.1,0.10665967979910378,0.008302185158913447,0.21910203741704776
Scml2,0.15,0.925,-0.649,0.3,0.4,0.1,0.7685743553176354,0.2682669334135149,0.590801208053989
Apoh,,,,0.0,0.0,0.0,,0.27222840122441616,0.49502534605971116
Zfy2,,,,0.0,0.0,0.0,,,
Ngfr,-0.716,0.257,-2.211,0.2,0.3,0.1,0.257689051585243,0.7243774861131504,0.04933945306268689
Wnt3,-0.213,0.374,2.808,0.1,0.1,0.1,0.7209712020732304,0.5993186840056495,0.272228401224416
Fgf23,,,,0.0,0.0,0.0,,,0.27222840122441616
Fgf6,,,,0.0,0.0,0.0,,,
Nalcn,0.674,-0.123,0.073,0.6,0.7,0.3,0.8148229897280386,0.7537695195691524,0.8793311538470634
Btbd17,,,,0.0,0.1,0.0,0.06235241600215034,0.21910203741704776,
Slfn4,2.248,1.032,2.239,0.6,0.1,0.2,0.3503220225733874,0.272228401224416,0.408461218285407
Th,-0.475,-1.145,0.591,0.1,0.1,0.1,0.4365880610203816,0.21910203741704776,0.272228401224416
Ins2,,-1.865,,0.0,0.0,0.0,0.285590940645201,0.27222840122441616,
Scnn1g,,,,0.0,0.0,0.0,,,
Lhx2,0.355,-0.201,0.324,0.1,0.1,0.1,0.7209712020732304,0.9234062909990736,0.7887799817897357
Clec2g,-1.107,,,0.0,0.0,0.0,0.05218140045705787,,0.49502534605971116
Itgb2,-0.395,1.44,0.949,2.0,2.8,3.6,0.37918662472593695,0.21168778131176946,0.29908753226255747
Pemt,1.618,0.072,0.273,1.3,0.8,0.8,0.2473666070277848,0.8193384698632786,0.555453074712055
Cdh1,0.764,1.015,1.771,1.2,1.4,0.8,0.7387339814784257,0.2629127224877138,0.3349019168939673
Cdh4,0.901,0.518,-0.245,5.6,4.9,6.5,0.7220634588656564,0.3676874089512945,0.39963954411694413
Clec10a,0.075,0.186,-0.559,0.1,0.1,0.1,0.6773801783493056,0.9999999999999999,0.734545851127334
Rnf17,0.165,0.658,1.812,0.2,0.3,0.2,0.9320939432187583,0.550361757282772,0.45334085512245614
Wap,-0.4,-0.316,-0.062,0.1,0.1,0.1,0.40767653251353475,0.35338746628869805,0.7887799817897355
Fap,0.457,0.169,-0.279,3.9,6.8,5.3,0.9691714759606772,0.6650627207082236,0.3427493403717444
Gcg,,,,0.0,0.0,0.0,0.2855909406452012,,
Egfl6,1.067,,,0.0,0.0,0.0,0.8456711339658728,,
Tssk3,0.007,1.003,-0.072,0.2,0.5,0.4,0.6703675753274299,0.35063139285752504,0.8702764936696337
Myf5,,,,0.0,0.0,0.0,,,
Pparg,-1.959,-0.305,1.14,0.3,0.2,0.1,0.005268222459226819,0.9305735584110656,0.4397101096353205
Gpa33,-1.349,,,0.0,0.0,0.0,0.285590940645201,,
Gabra2,-2.349,0.525,-1.13,0.0,0.0,0.1,0.285590940645201,0.7887799817897357,0.4397101096353205
Adora3,0.627,0.896,3.642,0.2,0.2,0.4,0.7526169050265386,0.7732771408011119,0.3075000310995065
Dynlt1c,0.302,1.672,,0.1,0.1,0.0,0.8456711339658728,0.5367166448164783,0.27222840122441616
Vmn2r88,,,,0.0,0.0,0.0,,,
Grm6,2.372,,-1.503,0.1,0.1,0.0,0.09321632060943755,0.49502534605971116,0.495025346059711
Sema4f,1.116,-2.367,,0.0,0.0,0.0,0.4365880610203816,0.495025346059711,0.495025346059711
Hk2,0.468,1.91,1.237,1.4,1.7,1.6,0.9187214701430451,0.17569253270293334,0.3695252776092459
Haao,-0.892,2.396,0.043,0.1,0.1,0.3,0.3979173252739927,0.21910203741704776,0.879331153847063
Hoxb6,,,,0.0,0.0,0.0,,,
Loxl3,0.801,0.528,-0.426,8.2,10.1,5.3,0.7677955981838103,0.24863225538247188,0.12144212541990416
Tcl1b5,,,,0.0,0.0,0.0,,,
AC007307.1,,,,0.0,0.0,0.0,,,
Btn1a1,-1.729,,,0.0,0.0,0.0,0.2855909406452012,,0.27222840122441616
Dnmt3l,,,,0.0,0.0,0.0,0.2855909406452012,,
Aire,,,,0.0,0.0,0.0,0.285590940645201,0.49502534605971116,
Oprm1,2.006,-1.886,,0.1,0.0,0.0,0.8090084953266751,0.495025346059711,
Il12rb1,,,0.234,0.1,0.1,0.0,0.05218140045705786,0.053362722716941896,0.7887799817897357
Fasl,-0.154,2.006,0.695,0.2,0.1,0.2,0.7685743553176356,0.23944259863600284,0.5908012080539894
Bcl11a,-0.658,1.313,1.591,0.1,0.3,0.4,0.3970268789461042,0.1328418405597757,0.19721456218249078
Il4,3.047,2.105,0.9,0.2,0.1,0.2,0.36965767074679323,0.21910203741704776,0.32612059789896747
Gnb1l,0.288,-0.134,0.573,1.2,1.2,1.3,0.915712456080916,0.6302159017826077,0.13745720084850796
Dbh,2.019,-7.205,0.78,13.1,0.0,2.9,0.16358210252046074,0.004488241457765816,0.025679119140447182
Vpreb3,-0.768,1.119,-0.442,0.1,0.2,0.2,0.43658806102038167,0.5908012080539887,0.7243774861131498
Hoxa10,,,,0.0,0.0,0.0,,0.27222840122441616,
Hoxa4,,,,0.0,0.0,0.0,,,
Mmp14,1.871,1.238,-0.266,16.9,18.9,5.4,0.23789763166264838,0.074875201964409,0.40136795263807995
Ccl3,0.058,1.41,1.205,17.4,28.7,40.6,0.7434190511503269,0.4811418113208748,0.37667870778233603
Expi,,,,0.0,0.0,0.0,,,0.495025346059711
Icam4,,,,0.0,0.0,0.0,,,
S100a3,,,,0.0,0.0,0.0,0.4365880610203816,,
S100a5,,,,0.0,0.0,0.0,0.4365880610203816,,
Scn4a,-0.297,-0.016,-1.108,0.7,0.4,0.7,0.24484655782008155,0.9999999999999998,0.26235386150955536
C1ql4,,,,0.0,0.0,0.0,,0.27222840122441616,
Slc13a2,,,,0.0,0.0,0.0,,,
Sebox,0.284,-0.964,-0.124,0.6,0.8,1.8,0.9541621231468478,0.09911402915374695,0.7026969438943614
Timp1,4.79,2.807,0.394,16.1,5.4,0.7,0.12721051437791558,0.04107367540545349,0.6540288884617622
Ftcd,,,,0.1,0.0,0.0,0.203110663720055,,
Oas1h,-0.024,,,0.0,0.0,0.0,,,0.0
Slc26a3,1.004,0.603,-0.332,0.2,0.1,0.2,0.7073822511915502,0.35338746628869805,0.72437748611315
Hpn,-0.928,1.158,-1.078,0.1,0.4,0.2,0.05218140045705786,0.3338869861085567,0.45848336080244234
Gabrg1,2.177,,,0.0,0.1,0.0,0.203110663720055,0.495025346059711,0.49502534605971116
Fndc5,1.011,1.28,0.291,0.2,0.5,0.1,0.6225756634545612,0.5002170287485656,0.7887799817897359
Cnn1,0.578,0.88,-0.775,0.4,0.3,0.2,0.8385058085674209,0.3018642394445509,0.5849372151613504
Rhbg,,,,0.0,0.0,0.0,0.4365880610203816,0.49502534605971116,0.49502534605971116
Tmem79,-0.573,-0.782,0.316,0.1,0.0,0.2,0.7771076543348818,0.7887799817897357,0.9234062909990737
Tbx21,-1.387,,1.773,0.0,0.0,0.1,0.8456711339658728,,0.495025346059711
Sost,-0.161,-1.145,-0.271,0.1,0.0,0.1,0.4365880610203815,0.7887799817897357,0.8702764936696337
Nkx2-1,,,,0.0,0.0,0.0,,,
Pax9,,,,0.0,0.0,0.0,,,
Irx2,,,,0.0,0.0,0.0,,,
Sgca,-1.048,-0.883,-0.149,0.3,0.4,0.5,0.014559356995934448,0.1208966110609616,0.5367166448164775
Dlx3,,,,0.0,0.0,0.0,0.2855909406452012,0.495025346059711,
Mnx1,,,,0.0,0.0,0.0,,0.27222840122441616,
Tnk1,-0.968,-1.51,-0.111,0.3,0.1,0.4,0.2518908104991785,0.03187419510355711,0.8395896242451983
Acap1,-0.98,-0.716,-0.709,1.0,1.0,0.5,0.042632918632948415,0.008378408435586017,0.06532071006198001
Csn3,-0.254,,,0.0,0.1,0.0,,0.272228401224416,0.49502534605971116
Hoxc13,,,,0.0,0.0,0.0,,,
Hoxc11,,,,0.0,0.0,0.0,,,
Hoxc8,,,,0.0,0.0,0.0,,,
Hoxc6,,,,0.0,0.0,0.0,,,
Tat,,,,0.0,0.0,0.0,,,
Marveld3,,,0.461,0.0,0.0,0.0,0.4365880610203816,,0.495025346059711
Cldn15,-0.441,0.187,-0.153,0.7,0.8,1.0,0.1305729770769558,0.6577951001753808,0.8100018802550186
Il16,-0.317,0.988,0.36,1.3,1.5,2.0,0.16061294640340235,0.07413453937234321,0.026270989663945317
Tspan33,-0.195,-0.415,0.611,0.6,0.3,0.4,0.2596894682333658,0.517631537402974,0.4019564264992577
Folh1,,,,0.0,0.0,0.0,,0.49502534605971116,
Dsg4,,,,0.0,0.0,0.0,,,
Evx2,,,,0.0,0.0,0.0,,,
Hoxd13,,,,0.0,0.0,0.0,,,
Hoxd12,,,,0.0,0.0,0.0,,,
Folr1,-0.138,-2.458,-0.423,0.2,0.0,0.1,0.7303638259558862,0.3614548502018728,1.0
